text,label,skor
"Kepercayaan Masyarakat thd Regu Pemadam Kebakaran Bukan Hanya Terletak pada Keunggulannya dlm hal Quick Response Time.

Regu Damkar Terbukti Tidak Pernah Memungut Biaya Sepeser pun!

Jangankan Meminta Biaya, Bertanya Soal Biaya pun Tidak Pernah. https://t.co/bmBe0ouyxf",Negatif,-6
@Nugienucky1 kaya pemadam kebakaran,Netral,0
"Menindaklanjuti laporan tersebut, unit dan personel segera menuju lokasi untuk melakukan upaya pemadaman. Operasi pemadaman mulai dilaksanakan pada pukul 02.54 WIB. Pada pukul 03.13 WIB, proses lokalisir api berhasil dilakukan.",Negatif,-1
"@ethadisaputra Setau sy SLO/SLP dr Damkar adl syarat mutlak untuk mendapatkan SLF gedung. Kalo di DKI, Damkar biasanya rutin melakukan inspeksi sesuai dg fungsi gedung. Yg jd masalah adl jika gedung kemudian beralih fungsi &amp; owner tdk aware bhkn menyepelekan.",Negatif,-2
"Kebakaran hebat terjadi di sebuah pabrik sekaligus gudang plastik di kawasan Kapuk, Cengkareng, Jakarta Barat, pada Senin sekitar pukul 14.30 WIB.

Puluhan unit mobil pemadam kebakaran bersama ratusan petugas gabungan diterjunkan ke lokasi untuk mencegah api meluas ke area https://t.co/1y9tZQcQpR",Negatif,-1
"Bimo Margo Hutomo (30), petugas pemadam kebakaran (damkar) yang menjadi korban begal di Cideng, Gambir, Jakarta Pusat, sempat dihantam konblok di bagian kepala oleh pelaku.

Sumber: https://t.co/rgZ7Qsps9m.

~AC #Damkar #Begal #Korban https://t.co/UehRyol6e0",Negatif,-5
"22.43: Kebakaran melanda sebuah gudang plastik di Jalan Peternakan Raya, Kedaung Kali Angke, Cengkareng, Jakarta Barat. Petugas pemadam kebakaran masih melakukan penanganan di lokasi, sementara arus lalu lintas di sekitar kawasan tersebut dialihkan sementara. (P. Joko) https://t.co/BJuA6pyLiJ",Netral,0
"Kebakaran di Kampus Binus Kemanggisan Jakarta Barat, 5 Unit Mobil dan 30 Petugas Damkar Dikerahkan

https://t.co/vaNl6sONRf",Negatif,-1
"Kebakaran melanda RSUD Dr. Soetomo, Surabaya, Jawa Timur, pada Jumat (15/5) pagi. Akibatnya, puluhan pasien terpaksa dievakuasi petugas Damkar Kota Surabaya.

Kabid Pemadam Kebakaran Dinas Pemadam Kebakaran dan Penyelamatan (DPKP) Kota Surabaya, M. Rokhim mengatakan, api berasal https://t.co/nHWU1apKdg",Negatif,-5
Aku harus apa ya. Lapor komnas ham atau pemadam kebakaran.......... takut.............,Negatif,-1
"Damkar Lagi Damkar Lagi... Damkar Makin Disayang Rakyat ð

Petugas Dinas Pemadam Kebakaran Kabupaten Bekasi membantu membujuk seorang remaja berusia 15 tahun yang menolak disunat di Kabupaten Bekasi. Pendampingan dilakukan pada Senin, 5 Januari 2025, setelah orang tua remaja https://t.co/nPaddUD51t",Negatif,-7
"Sebanyak 3 unit mobil pemadam kebakaran Kota Malang, Jawa Timur berupaya padamkan api yang membakar rumah di Jalan Mertojo Blok S, Kota Malang, Jawa Timur, Kamis (25/12) siang. ð¥Ahh
#Kebakaran #Damkar #KotaMalang #JawaTimur #InfoDarurat https://t.co/veSgsdOTQQ",Negatif,-2
"Polsek Samarinda Ulu _ Kepolisian Sektor (Polsek) Samarinda Ulu bergerak cepat menangani kejadian timbulnya asap yang diduga sebagai indikasi awal kebakaran di sebuah ruko CV Bizal Baraka, kawasan Pasar Segiri, RT 31 Jalan Dr. Sutomo, Kelurahan Sidodadi, Kecamatan Samarinda Ulu, https://t.co/txYlkTCdto",Negatif,-2
"Mobil pemadam kebakaran milik BPBD Kabupaten Bantul terperosok ke sawah saat hendak menuju lokasi kebakaran di Jalan Paker-Sidomulyo, Mulyodadi, Bambanglipuro, Bantul, Rabu (22/4) sore.

Kasi Humas Polres Bantul, Rita Hidayanto, mengatakan damkar melaju dari arah timur ke barat https://t.co/cCMymEmE3g",Negatif,-1
"Petugas pemadam kebakaran Jakarta hingga saat ini masih berupaya mengevakuasi penghuni Apartemen Mediterania di Tanjung Duren, Grogol Petamburan, Jakarta Barat. Beberapa penghuni masih terjebak di dalam apartemen.

&gt;&gt; https://t.co/z7NC0fX2yZ https://t.co/QKBoXFzjgX",Positif,3
"FIX NO DEBAT, BENINGNYA KAYA AIR PEGUNUNGAN! ð±ð
Banyak yang penasaran, sebenarnya air di dalam mobil pemadam itu kotor atau bersih sih? Petugas Damkar dari akun catatanpemadam akhirnya kasih liat isinya, dan hasilnya... jernih banget! https://t.co/mpDbIGglYe",Negatif,-3
"secara tidak langusng prabowo nadanya kek gini 
- guru guru jangan iri 
- honorer jangan iri
- damkar jangan iri 
- nakes jangan iri 
- petugas KAI jangan iri 
- PNS jangan iri",Negatif,-12
"Diduga Akibat Arus Pendek, Gudang Ikan Hias di Denpasar Terbakar https://t.co/hFzsIRS0AD",Positif,1
"Menindaklanjuti laporan tersebut, unit dan personel segera menuju lokasi kejadian untuk melakukan operasi pemadaman. Pada pukul 05.41 WIB, operasi pemadaman dimulai.",Negatif,-2
@Ruoxicyh PEMADAM KEBAKARAN???? ð­ð­ð­ð­ð­,Netral,0
"11 unit mobil pemadam dan 65 personil dikerahkan untuk memadamkan pipa dan kabel optik yang terbakar hebat. Angin kencang dan lokalisir area yang terbakar menjadi kendala petugas. Hal ini disampaikan Wahid - Kasi OPS Damkar Jakarta Timur, Rabu (18/3). ð¥Yar
#Kebakaran #Pipa https://t.co/vzs0TWIVFB",Negatif,-3
"Jennifer Bachdim mengalami insiden yang tidak terduga dan membuatnya sampai harus memanggil petugas pemadam kebakaran (damkar). Istri dari pesepak bola Irfan Bachdim itu harus merelakan cincin kawinnya dipotong oleh petugas damkar, agar tidak semakin melukai jarinya. https://t.co/iLPdrphCmP",Negatif,-9
"Kebakaran dilaporkan terjadi di depan Pemandian Moga pada Kamis pagi, (19/02/26). Api sempat membesar sebelum akhirnya petugas pemadam kebakaran (damkar) bersama masyarakat bergerak cepat melakukan penanganan.

Berkat upaya bersama, api berhasil dipadamkan. Situasi di lokasi https://t.co/fvdHI3RBb2",Positif,2
"Danton Dinas Pemadam Kebakaran (Damkar) Tangerang Selatan, Sahroni, mengatakan, kondisi air sungai Jalatreng berubah warna dan berbau imbas kebakaran gudang pestisida di wilayah Taman Tekno, Serpong.

""Itu kan bahan kimia yang terbakar itu. Bahkan limbahnya saja sampai mencemari https://t.co/4Ai4TNWHMo",Negatif,-5
"KASUSÂ teror yang menimpa Khairul Umam,  petugas Pemadam Kebakaran (Damkar) Kota Depok sekaligus komika  nasional, menjadi pengingat keras akan risiko keamanan digital bagi  kreator konten di Indonesia.

https://t.co/HHarGptcik",Negatif,-6
"Kecelakaan terjadi di Bangkok, Thailand, pada Sabtu (16/5), saat kereta barang menabrak bus di perlintasan rel. Benturan keras memicu kebakaran hebat yang membuat situasi di lokasi mencekam. Sedikitnya delapan orang tewas dan 35 lainnya luka-luka.

Tim penyelamat dan pemadam https://t.co/wPw8OTN9u3",Negatif,-4
"Habis ngonten kegunaan helm, petugas pemadam kebakaran (damkar) Khairul Umam mengaku mendapatkan teror dari berbagai nomor yang tak dikenal. https://t.co/aOs5kxi0np",Negatif,-2
"Anggota pemadam kebakaran (damkar) di Kota Depok, Khairul Umam, mengaku mendapat teror setelah mengunggah konten edukasi mengenai fungsi helm.

Baca di sini: https://t.co/9ihqTqTFHI

~AA #Damkar #Depok https://t.co/nDcPi1ZKR6",Negatif,-2
"Kebakaran di Kampus Binus Jakbar: Diduga dari Auditorium, Damkar Lakukan Penyisiran

https://t.co/lniXfNUeTy",Negatif,-1
"Kebakaran hebat melanda gudang plastik milik PT Surya Pelangi Pasifik di kawasan Cengkareng, Jakarta Barat, Senin (18/5) sore. Sebanyak 12 unit pemadam kebakaran dan 60 personel dikerahkan untuk menjinakkan api yang hingga kini masih berkobar. ð¥ Rea
#Kebakaran #Cengkareng https://t.co/pWFbNxXTLB",Positif,1
"ð·ðºRusia memperkenalkan helikopter pemadam kebakaran musim dingin pertama di dunia.

Insinyur Rusia mengembangkan Ka-32A11M, rotorcraft yang tetap bisa memadamkan kebakaran dalam suhu di bawah nol derajat

Dipamerkan dalam Russia-China Expo, Ka-32A11M dilengkapi sistem pemanas https://t.co/oEMpZ6mOOz",Positif,1
"ã¤
sebuah lukisan seorang pria ditunjukkan ke seisi kelas. ia adalah sosok yang menjadi paling vokal untuk membakar buku berisi dan praktik magis. namanya desirÃ©e coba ingat sambil menerka apa awal ketakutan para penyihir dimulai dari periode ini. https://t.co/wutfnxzpQL
ã¤",Negatif,-2
"Bukan hanya keluarga yang berjuang untuk melepas kepergian S (55), tetapi juga petugas pemadam kebakaran. 

Dengan menggunakan tali webing, Damkar Kuningan membantu pemakaman jenazah seorang pria seberat 200 kilogram di Kab. Kuningan pada Senin (13/10) sekitar pukul 21.00 Malam. https://t.co/P2GleqCt7o",Negatif,-7
@PikamonID pengen jadi pemadam kebakaran eh sekarang malah pengangguran wkwk,Negatif,-1
"Menghadapi ancaman kebakaran hutan dan lahan (Karhutla), Polda Sumsel berkomitmen meninggalkan pola konvensional. Kapolda Sumsel memimpin langsung Apel Besar Kesiapsiagaan di Lahat dengan memprioritaskan pemanfaatan teknologi pemantauan real-time. 

Pendekatan humanis juga https://t.co/VSBcTYZhwu",Positif,1
"RSUD Dr Soetomo Surabaya Kebakaran, 1 Pasien Dilaporkan Tewas

Kebakaran terjadi di Gedung Pusat Pelayanan Jantung Terpadu (PPJT) Rumah Sakit Umum Daerah (RSUD) dr Soetomo, Surabaya, Jawa Timur, pada Jumat (15/5) pagi.

Kepala Dinas Pemadam Kebakaran dan Penyelamatan (DPKP) Kota https://t.co/ILp03xDy1P",Positif,3
"Kombes Pol Manang Soebeti menyebutkan, identitas peneror anggota Pemadam Kebakaran (Damkar) Depok, Khairul Umam, bukan dari aparat kepolisian. 

Baca di: https://t.co/AMNSHgmykK 

~WR #Damkar #Polisi #Depok https://t.co/HQJgqGHfuf",Negatif,-5
"Jajaran Polres Metro Jakarta Pusat bersama Unit Reskrim Polsek Gambir berhasil menggulung komplotan begal brutal yang menyasar seorang petugas Pemadam Kebakaran (Damkar). 

Penangkapan dilakukan pada Senin 13 April 2026 malam di sebuah penginapan di kawasan Pluit, Penjaringan, https://t.co/J63ST6eYtl",Negatif,-3
"Sumur bor di Aceh menyemburkan api, puluhan warga sekitarnya mengungsi https://t.co/00PzYrREPL",Netral,0
"Foto-foto: Petugas pemadam kebakaran (Damkar) berusaha memadamkan kebakaran di pabrik cat di Cikupa, Kabupaten Tangerang, Banten, Kamis (12/2/2026). 

BPBD  Kabupaten Tangerang mengerahkan delapan unit mobil damkar untuk  memadamkan api yang mulai berkobar sejak Rabu (11/2) https://t.co/YOeBn8WBhC",Negatif,-1
"Selanjutnya, pada pukul 03.00 WIB petugas melakukan pendinginan untuk mengurai material yang mudah terbakar agar tidak menyisakan api maupun asap.

Setelah mengerahkan 13 unit dan 65 personel, operasi pemadaman dinyatakan selesai pada pukul 03.32 WIB.",Negatif,-6
"Ketika rumah petugas Damkar kemasukan ular Kobra Jawa di Gadungsari Wonosari, beliau langsung telepon kantornya sendiri buat minta evakuasi. rekan sejawat. Nadiem #DamkarGunungkidul #EvakuasiUlar #KobraJawa #Wonosari #Gadungsari https://t.co/qpMlFBl6jx",Netral,0
"Tim Rescue Damkar Serang Tangani Warga Diduga Kesurupan

Tim Rescue Dinas Pemadam Kebakaran (Damkar) Kota Serang melakukan penanganan terhadap seorang warga yang mengalami emotional distress pada Minggu (22/3/2026). Petugas bergerak cepat setelah menerima laporan dari masyarakat https://t.co/yRcAKPucsA",Negatif,-9
"Menteri Dalam Negeri (Mendagri), Tito Karnavian, menegaskan bahwa petugas pemadam kebakaran (damkar) bekerja tanpa pamrih kepada masyarakat.

Baca di sini: https://t.co/JVAGPlI4MC

~TA #TitoKarnavian #Damkar https://t.co/jXiZk0gWg5",Positif,1
"Fenomena membludaknya pelamar untuk posisi petugas Pemadam Kebakaran (Damkar) dan Penanganan Prasarana dan Sarana Umum (PPSU) di DKI Jakarta menjadi sorotan publik. Gubernur DKI Jakarta, Pramono Anung, mengakui bahwa mayoritas pelamar berasal dari luar Ibu Kota. 

Selengkapnya di https://t.co/FpggTvuZM6",Positif,1
Damkar Kapuas latih ibu-ibu PKK cegah dan tangani kebakaran https://t.co/fk6WhRLugw,Netral,0
"Jari Anak Terjepit Tutup Mainan, Petugas Damkar Kota Cirebon Turun Tangan https://t.co/PLbJE2mV09",Negatif,-5
"Petugas Pemadam Kebakaran dan Penyelamatan (Damkarmat) Kabupaten Gunungkidul, DIY, melapor ke kantornya sendiri setelah seekor ular masuk ke rumah saudaranya pada Rabu (17/12/2025).

Baca di sini: https://t.co/e6Hfu2TQjR.
_SN #damkar #ularkobra #gunungkidul https://t.co/MHTl3QHCeW",Negatif,-3
"Kalau tahu/ada bukti/ada kejadian / peristiwa Pidana seharusnya dilaporkan ke @DivHumas_Polri @KejaksaanRI  atau @KPK_RI utk diproses hukum bukan koar2 seolah2 yg paling hebat.

Jika diselesaikan diam2 bisa diduga org ambil keuntungan dari peristiwa tsb, Neg Hukum kebablasan !",Negatif,-2
"Rokhim menjelaskan, petugas pemadam kebakaran tiba di lokasi pukul 06.38 WIB. Sebanyak 13 armada pemadam kebakaran dikerahkan.",Negatif,-2
"@theonly_dksm @theonly_dksm Halo Kak, admin siap melayani sepenuh hati, atas gangguan yang terjadi admin mohon maaf. Dapat diinformasikan:
1. Apakah sudah melapor sebelumnya? Jika sudah melapor, dapat diinformasikan nomor lapor sebelumnya berapa?
2. Alamat lengkap? (Jalan, No. Bangunan,",Positif,2
"Breaking News! Kebakaran di Auditorium Kampus Binus Jakbar, 11 Unit Damkar Dikerahkan

https://t.co/ffiaNiQuhk",Negatif,-1
"Purbaya lagi jadi pemadam kebakaran yang bawa ember bocor. Tiap hari isi ember pake air laut (utang + kas negara), terus siram ke api yang makin besar gara-gara kebijakan boros di hulu.Kalau begini terus, bukan rupiah yang stabil, tapi kantong negara yang ambruk duluan.. https://t.co/wbrEMtH9D3",Negatif,-8
"Damkar Kutai Timur Evakuasi Buaya Di Parit Warga, Aksi Sigap Petugas Tuai Pujian â¼

Aksi cepat petugas pemadam kebakaran di Kutai Timur, Kalimantan Timur, mendapat apresiasi luas dari warganet setelah berhasil mengevakuasi seekor buaya yang muncul di parit permukiman warga. https://t.co/bZPkol3Gwo",Positif,2
"Satpol Pamong Praja dan Pemadam Kebakaran Kabupaten Trenggalek menertibkan puluhan banner dan reklame yang dinilai melanggar aturan pemasangan reklame di sejumlah wilayah, Selasa (19/5/2026).

#trenggalek #trenggalek24jam #rokok #iklan #banner https://t.co/aoEqqDUeaR",Negatif,-2
"@chunit_ta @fahminh___ @chunit_ta Â  Â  Â Hai Kak, mohon maaf atas gangguan kelistrikannya. Mohon kesediaan Kakak untuk memberikan tanda bahaya di lokasi menggunakan alat yang tidak dapat menghantarkan arus listrik jika masih memungkinkan. Agar laporannya dapat admin tindak lanjuti dapat diinformasikan",Negatif,-4
@indepenSumatera Ini kalau di Jepang udah mengundurkan diri Dirut nya. Bisa2nya mati listrik nyampe lintas Provinsi gini.,Negatif,-2
"Fire Ladder truk mempermudah Petugas Tim Damkar dan Penyelamatan kami untuk posisi pengamatan yang lebih tinggi untuk operasi pencarian, serta menyemprotkan aliran air dari atas guna memadamkan kebakaran bangunan.
#agppengamanan
#sekuritigrupartha
#firefighterandrescue https://t.co/ShPEvDABbG",Negatif,-3
"Ini sih yang ga paling masuk akal. Sekelas kerajaan masa ga punya smoke detector atau Apar. Kalah dah sama orkay di daerah ku, yg saking luas bangetttt rumahnya mereka punya mobil damkar sendiri ð¥²",Negatif,-1
"Memang TNI sekarang ada tugas tambahan selain mengelola SPPG juga jadi pemadam kebakaran ???
Kenapa tdk diberikan langsung ke Damkar utk memperkuat armada agar lebih sigap ! https://t.co/JrUhZYPUFA",Positif,1
"*BRIMOB SULUT BERSAMA DAMKAR KOTA MANADO BERHASIL PADAMKAN KEBAKARAN DI MEGAMALL MANADO*

Personel Brimob Polda Sulut bersama Dinas Pemadam Kebakaran Kota Manado berhasil memadamkan kobaran api yang terjadi di kawasan Megamall Manado Hari Sabtu 16/06/2026

#humasbrimobsulut https://t.co/KrMrffrOOw",Positif,1
"Aksi Damkar Garut Terobos Jalan Saat Tugas, Ini Pesan Penting untuk Pengguna Jalan

Petugas pemadam kebakaran Aghiel Ghilman Muttaqien membagikan momen menegangkan saat mobil damkar melaju menuju lokasi kebakaran di Garut, Jawa Barat, melalui akun Instagram @agil_gm. Peristiwa https://t.co/4Tg05uWNJ2",Positif,1
"Lowongan kerja petugas pemadam kebakaran (Damkar) yang dibuka oleh Pemerintah Provinsi DKI Jakarta berhasil mencuri perhatian publik, tanpa terkecuali mereka yang sedang mencari pekerjaan. Pelamarnya pun banyak yang berasal dari luar Jakarta. 

Fenomena tersebut berawal dari https://t.co/31ZfaDywMV",Negatif,-7
"Wujud Polri sigap dan responsif, personel Polsek Waru bersama petugas pemadam kebakaran turun langsung melakukan evakuasi pohon tumbang di Desa Kedungrejo. 

#PolrestaSidoarjo
#PolriUntukMasyarakat
#PolriPresisi https://t.co/EuF6aNivwH",Positif,1
"Kalau ada korban yang harus dievakuasi dari area dengan perbedaan ketinggian, bagaimana cara evakuasinya ya?

Sobat Pemadam, proses evakuasi seperti ini dapat dilakukan menggunakan alat bernama Tripod Rescue. 

#TripodRescue #PemadamJakarta #JagaJakarta #JAKI - @dkijakarta https://t.co/edgTUgf2Tv",Negatif,-5
"Asap tipis yang muncul dari dapur sering dianggap sepele, sampai beberapa menit kemudian api mulai membesar dan membuat panik seluruh penghuni rumah. Dalam situasi seperti itu, mengetahui https://t.co/HsrQHHasct",Netral,0
"Petugas pemadam kebakaran sempat terkendala saat berusaha memadamkan dan mengevakuasi korban kebakaran rumah di Jalan Rambutan Timur VI, Tanjung Duren, Grogol Petamburan, Jakarta Barat, Jumat (17/4/2026) dini hari.

Baca Selengkapnya di: https://t.co/SncO6yTCA5

~AC #Korban https://t.co/IXxzZLshrd",Positif,1
"DAMKAR MULTI TALENT - KOK BISA?! ðð

DAMKAR USIR ULAT GHOIB?!

Petugas Damkar bernama Rayhan Hafidz Setiawan yang bertugas di Pos Pemadam Kebakaran Menganti menjelaskan bahwa ibu itu bernama Khoirin, warga Perumahan Swan Palemwatu, Menganti, Gresik. https://t.co/FPeqD0lXef",Negatif,-2
Titik api ditemukan di lantai 5 yang merupakan ruang farmasi. Petugas pemadam kebakaran berupaya memecahkan sejumlah kaca menggunakan blower untuk mengeluarkan asap.,Negatif,-3
"Aksi anggota  petugas pemadam kebakaran (damkar) di Cisaat, Kabupaten Sukabumi, Jawa  Barat, berhasil mengevakuasi sarang tawon vespa di rumah warga.

ð¹ : damkar.6.cisaat via TikTok

Petugas  Damkar tersebut berhasil menaklukkan kawanan tawon dengan teknik  semprotan bensin. https://t.co/Djf5tlIqIW",Negatif,-4
"Jadi kmren gw lewat dari bubulak arah Yasmin, di jembatan itu ada sosok cowo, gondrong, pake baju hitam, celana nya hitam tapi agak lebih pudar dari bajunya. Jalan biasa aja, tapi bersimbah dar*h. Terus gw ngomong ke temen gw ""eh itu orang berdarah-darah. Eh dia gak liat dongg.",Negatif,-6
"HUJAN DEBU PT MORTAR NASIONAL INDONESIA WARGA JAMPANG BOGOR SESAK NAPAS HINGGA TERPELESET

Warga Desa Jampang, Kemang, Kabupaten Bogor. Kondisi di lapangan saat ini betul-betul memprihatinkan. 

Permukiman warga, tanaman, sampai jalanan kampung tampak memutih terselimuti https://t.co/RF086OvfGr",Negatif,-2
nggak ada petugas DAMKAR or BASARNAS sih..,Negatif,-1
"Ratusan warga Desa Warembungan, Kecamatan Pineleng, Kabupaten Minahasa, Sulawesi Utara, memadati lokasi kebakaran rumah di Jaga 2. Sebanyak tujuh unit mobil pemadam kebakaran dikerahkan untuk memadamkan api yang melalap rumah warga di samping Gereja Katolik Santo Petrus https://t.co/oU15Bha8OR",Negatif,-1
